130.842743,-12.465964,0,38.5656890869141,0,0,35
130.84256,-12.465752,0.0308298022992564,38.8210792541504,0,0,35
130.842529,-12.465528,0.0559638466465259,39.4786491394043,0,0,35
130.842834,-12.465362,0.0938757435183186,39.3219032287598,0,1,35
130.8452,-12.462961,0.464373374243511,32.464771270752,0,1,35
130.845871,-12.462207,0.575445309497818,24.4414291381836,0,0,35
130.845871,-12.462207,0.575445309497818,24.4414291381836,0,0,35
130.846222,-12.461816,0.633260788997441,21.090295791626,0,0,35
130.84671,-12.461003,0.738045389906425,18.3649921417236,0,0,35
130.846863,-12.460459,0.80077501510958,17.1220626831055,0,0,35
130.846939,-12.4597,0.885574406281393,17.0799350738525,0,0,35
130.846909,-12.459043,0.958702052888544,15.6790342330933,0,0,35
130.846695,-12.458151,1.06057315004453,11.8882637023926,0,0,60
130.846008,-12.456689,1.23943637089454,10.6020812988281,0,0,60
130.845917,-12.456365,1.27679384819838,10.4345245361328,0,0,60
130.845825,-12.455737,1.34733510985894,8.97730541229248,0,0,60
130.845871,-12.455212,1.40592571702432,8.66259288787842,0,0,60
130.846161,-12.454247,1.51775339262908,9.38061332702637,0,0,60
130.846481,-12.453665,1.59120617871961,8.93041801452637,0,0,60
130.84671,-12.453317,1.6372019573845,8.93041801452637,0,0,60
130.847351,-12.452605,1.74261563543778,9.56213188171387,0,0,60
130.847839,-12.451746,1.85184464455433,13.7410411834717,0,0,60
130.848129,-12.451007,1.93984412614781,14.6363897323608,0,0,60
130.848953,-12.447894,2.29736979990968,9.00237274169922,0,0,60
130.849075,-12.447238,2.3715067595667,10.7313938140869,0,0,60
130.849152,-12.446099,2.49843344637273,11.3375997543335,0,0,60
130.849136,-12.445404,2.57573344580332,13.2904109954834,0,0,60
130.848999,-12.443161,2.82558689812155,14.2095708847046,0,0,60
130.848999,-12.441965,2.95857603038839,12.5709724426269,0,0,60
130.849274,-12.4403,3.14610817888684,5.50001764297485,0,0,60
130.849884,-12.438801,3.32546787391985,8.34670543670654,0,0,60
130.85054,-12.437772,3.46024845826938,11.2544746398926,0,0,60
130.851059,-12.437143,3.55006942231344,17.182523727417,0,0,60
130.851456,-12.436768,3.61004501681709,20.7393417358398,0,0,60
130.852386,-12.436041,3.7394004482825,23.9524631500244,0,0,60
130.853058,-12.435618,3.82621593843282,24.147762298584,0,0,60
130.853668,-12.435318,3.90037930789485,23.1620235443115,0,0,60
130.85788,-12.433626,4.39493138810755,17.6105175018311,0,0,60
130.858704,-12.433339,4.48992791015077,17.0422821044922,0,0,60
130.859451,-12.433001,4.57932661398363,12.8926773071289,0,0,60
130.860367,-12.432715,4.68375279936234,8.02719974517822,0,0,60
130.861771,-12.432475,4.8385275813328,6.55011558532715,0,0,100
130.86264,-12.432432,4.93301114377594,6.01557350158691,0,0,100
130.866425,-12.43246,5.34402648509239,8.00365543365479,0,0,100
